ch1 ch2 ch3 ch4 ch5 ch6 ch7 ch8
462.2 288.4 273.2 274.0 259.5 232.2 272.7 276.8   
422.8 288.1 274.0 274.6 259.2 231.9 272.4 277.0   
390.7 290.0 274.0 274.3 259.2 231.9 271.4 277.0   
405.3 289.4 273.0 274.0 259.2 231.9 271.1 277.8   
449.5 288.6 272.7 272.7 259.2 232.5 271.4 276.5   
463.0 288.6 272.7 273.2 259.7 233.3 271.9 276.8   
422.5 288.6 273.2 274.3 259.5 231.9 273.2 276.2   
389.9 288.9 273.8 274.0 258.9 231.9 272.2 276.5   
406.1 288.4 273.8 273.5 258.4 231.9 271.9 276.8   
449.8 288.4 273.8 273.8 258.9 232.2 272.7 275.9   
462.5 289.2 273.8 273.8 259.7 232.5 272.7 276.5   
420.9 289.4 273.8 274.6 259.5 232.5 272.7 276.8   
389.9 288.9 274.0 274.0 259.2 231.9 272.4 277.0   
407.2 289.2 274.0 274.6 258.9 231.9 272.7 276.8   
450.1 288.6 272.7 275.1 259.2 232.2 271.9 277.3   
462.5 289.2 272.2 273.8 259.2 231.7 271.9 276.8   
420.9 288.9 273.2 274.0 258.9 231.4 271.9 276.5   
390.7 289.4 273.8 274.0 259.2 231.7 271.6 277.3   
409.3 288.9 274.3 273.2 259.2 231.9 272.2 276.5   
452.2 289.7 273.2 273.8 258.9 231.9 271.9 277.3   
463.6 289.7 272.7 273.8 259.7 232.2 273.2 277.0   
420.4 289.4 273.2 273.8 259.2 233.0 272.7 276.5   
390.4 288.9 274.6 274.3 258.7 232.5 272.2 276.5   
409.3 288.9 273.8 274.6 259.2 231.9 272.4 275.9   
451.7 288.9 273.5 274.0 260.0 231.9 271.4 275.4   
462.0 289.4 274.3 274.0 259.7 232.7 271.6 275.7   
419.9 288.9 273.5 273.0 258.7 232.2 272.4 276.5   
391.0 288.4 273.5 273.5 258.4 232.5 272.4 276.8   
409.9 288.9 274.0 273.5 259.7 233.0 272.7 276.5   
453.3 289.2 274.0 274.6 259.7 232.7 273.0 276.2   
462.2 290.0 273.8 274.0 259.2 232.2 272.4 275.9   
418.2 290.0 273.2 274.0 258.9 232.2 273.2 276.2   
390.1 288.9 273.8 274.0 258.1 232.2 273.2 276.8   
410.4 288.1 274.3 274.0 259.2 232.5 272.7 276.5   
451.7 288.9 274.0 273.8 259.2 231.9 272.7 275.9   
461.2 289.4 273.5 274.0 259.2 232.2 272.4 276.2   
417.1 289.4 273.0 273.8 259.2 232.2 272.4 276.5   
389.3 288.9 273.2 273.8 258.9 231.9 271.9 277.3   
411.8 288.9 273.8 274.0 258.7 232.7 272.7 275.9   
454.7 288.6 274.0 273.8 259.2 231.9 272.2 275.9   
461.7 288.9 273.8 273.2 259.2 232.2 271.4 276.5   
416.9 288.9 275.1 273.2 258.7 231.9 271.9 275.9   
389.9 288.9 274.6 274.6 258.4 231.7 271.9 275.4   
411.8 288.9 274.9 273.5 258.7 231.4 272.4 277.0   
453.3 288.6 273.8 274.0 258.7 232.7 272.4 276.5   
460.1 289.4 273.8 274.6 258.9 231.9 272.7 275.9   
416.6 289.4 273.8 274.0 258.4 231.4 271.9 276.5   
389.3 288.9 273.8 273.8 258.9 232.2 272.7 276.8   
413.1 288.6 273.2 274.3 259.2 231.4 273.0 276.5   
455.0 289.2 274.0 273.2 258.9 231.9 272.4 276.5   
460.1 288.6 274.3 273.5 258.9 232.2 271.9 276.8   
415.8 288.9 274.0 273.8 258.7 232.2 271.6 276.5   
389.9 288.9 273.5 273.2 258.7 231.9 272.4 275.9   
413.6 288.9 273.8 273.2 259.7 232.2 272.4 276.2   
455.0 289.4 273.8 273.8 259.5 232.7 273.2 276.2   
459.5 290.2 273.8 274.6 258.9 232.7 272.4 275.7   
414.2 289.4 274.0 273.5 258.7 232.7 272.4 276.5   
388.8 288.9 274.3 273.2 258.9 232.2 271.6 276.2   
413.9 288.9 273.8 273.8 258.9 231.7 272.4 276.8   
455.0 289.4 273.2 273.5 258.9 231.9 272.4 276.8   
460.6 289.4 273.8 274.0 259.2 232.2 272.4 276.2   
415.0 289.4 274.0 273.5 258.9 232.7 272.7 276.8   
389.1 288.6 274.0 274.6 258.9 232.2 272.7 276.5   
415.0 288.6 275.1 274.0 259.2 232.7 272.7 276.5   
455.2 289.4 274.6 273.8 259.2 232.2 272.2 276.5   
459.5 289.7 273.2 273.8 259.5 231.7 271.9 276.8   
413.1 289.4 273.5 273.8 258.9 232.5 272.4 276.5   
388.5 289.4 273.8 273.2 259.5 232.7 272.7 276.8   
414.7 289.4 272.4 273.2 259.2 232.2 272.4 277.3   
455.8 288.9 273.2 274.0 259.2 232.5 272.7 277.0   
457.6 288.9 273.8 273.8 259.5 233.0 271.9 276.8   
413.1 289.2 272.7 274.0 258.7 232.2 271.9 276.5   
388.8 289.4 273.0 273.8 258.1 231.9 272.4 277.3   
415.8 288.6 274.0 274.3 258.7 231.9 273.2 276.5   
455.0 289.2 274.0 274.6 259.2 231.9 272.2 276.8   
457.9 289.2 274.0 274.0 258.9 231.4 271.4 276.8   
413.1 289.7 274.0 274.0 258.9 231.9 271.9 276.5   
389.1 288.6 273.2 274.0 258.9 231.4 272.7 276.5   
416.6 288.6 273.2 274.0 258.9 232.2 272.7 276.2   
456.6 288.6 273.8 273.8 258.4 232.2 272.4 275.4   
458.7 288.9 273.5 273.8 258.1 232.7 272.7 276.5   
412.6 289.2 273.8 274.6 258.9 232.7 272.7 277.0   
389.3 288.4 273.8 273.5 259.7 231.9 272.4 277.3   
418.2 288.1 274.0 273.8 259.5 233.0 273.2 276.5   
456.8 288.9 273.0 274.9 259.2 232.5 272.2 276.5   
457.9 288.9 273.2 275.4 258.7 232.7 272.4 276.8   
412.8 289.4 273.8 275.1 258.7 231.7 272.4 276.5   
390.7 288.9 274.0 274.6 258.9 231.7 271.9 276.8   
419.3 288.6 273.8 273.8 258.9 231.9 272.4 276.8   
458.2 288.1 273.8 274.3 258.4 231.9 272.4 276.8   
457.6 288.6 273.8 274.6 258.4 231.9 272.7 276.2   
411.2 289.2 273.5 274.0 259.2 231.4 273.0 276.5   
389.3 288.9 273.0 273.8 259.5 232.7 273.0 277.0   
419.9 288.6 273.2 274.0 259.2 233.0 272.4 276.2   
459.5 288.9 274.0 273.2 259.2 232.5 271.6 276.5   
456.3 289.7 273.5 274.3 259.2 231.9 272.2 276.8   
410.1 289.4 274.0 273.8 258.4 232.2 272.7 275.7   
389.3 288.9 273.8 274.0 258.4 232.7 273.2 276.5   
419.9 288.9 273.8 274.0 258.4 231.9 273.0 276.8   
458.2 289.4 273.8 273.8 258.4 231.7 272.4 276.5   
457.1 288.9 273.8 274.0 258.9 233.0 272.4 275.7   
410.4 289.4 273.2 273.8 259.2 232.2 271.6 275.9   
389.3 288.6 273.8 273.2 258.9 231.4 273.0 276.8   
419.6 290.0 273.0 273.8 259.2 231.7 273.0 277.0   
457.9 289.4 273.2 273.8 260.0 232.2 272.4 277.3   
455.0 288.9 274.3 273.2 259.5 231.4 272.7 276.5   
408.8 288.4 273.8 274.6 258.9 231.7 273.2 276.5   
388.8 289.2 273.2 274.6 259.2 231.7 272.7 276.2   
421.2 288.9 273.8 273.8 258.9 231.4 272.4 275.9   
459.3 290.0 273.2 273.8 259.2 231.9 272.2 275.7   
455.2 289.4 273.2 273.8 259.5 232.7 271.9 275.7   
409.0 288.9 273.0 273.2 259.2 232.2 271.9 275.4   
389.3 289.2 273.8 274.0 259.2 232.2 272.2 275.1   
421.5 288.9 273.2 274.0 259.5 232.2 272.4 275.9   
459.0 289.2 273.0 273.8 259.2 232.5 272.4 275.9   
454.1 289.7 273.2 274.3 259.2 232.7 272.2 276.2   
407.4 289.2 273.0 274.6 259.2 233.3 271.9 276.5   
389.6 289.7 273.2 273.8 258.9 232.7 271.9 276.5   
423.4 288.9 273.2 274.0 258.1 231.7 273.0 276.2   
459.5 289.4 272.7 274.6 257.6 232.7 272.7 276.2   
453.3 289.4 273.2 274.0 257.6 232.2 273.8 276.8   
407.7 289.4 273.2 273.8 259.2 231.9 273.0 276.5   
389.9 289.4 273.8 274.0 259.2 233.3 272.7 276.8   
423.1 290.0 274.0 273.2 259.2 232.2 272.7 277.0   
460.4 289.7 273.2 273.2 259.2 231.9 272.4 276.8   
454.1 289.4 274.0 274.0 258.7 231.9 272.4 276.2   
408.2 288.9 274.0 275.1 258.9 232.2 273.0 275.9   
391.0 289.4 273.2 274.9 259.2 231.9 272.7 275.9   
425.2 289.4 273.2 274.9 258.9 232.5 271.9 275.7   
460.9 289.2 273.8 274.0 258.9 232.5 271.4 275.9   
453.6 288.9 273.2 274.3 258.1 231.9 271.9 276.2   
406.4 288.6 273.8 274.0 258.7 231.4 272.7 275.9   
390.1 289.4 274.0 273.0 258.9 231.4 272.4 276.5   
425.8 288.6 274.0 274.0 258.7 232.2 273.0 275.9   
461.4 288.6 273.8 274.6 258.7 232.7 272.7 276.5   
452.8 288.6 274.0 274.0 259.2 233.0 272.4 276.8   
406.4 289.4 273.2 273.8 259.2 232.2 271.9 275.9   
389.6 290.0 274.3 273.8 258.1 231.9 271.4 276.8   
425.8 288.9 274.3 274.0 258.4 232.2 272.2 277.0   
461.2 288.9 273.2 274.0 260.0 233.0 271.9 277.0   
452.2 290.2 273.2 274.3 259.2 232.7 272.4 277.3   
405.3 288.6 273.2 274.6 258.7 232.2 272.2 277.0   
389.9 288.9 272.7 274.6 258.4 232.7 271.9 277.3   
426.3 290.0 274.6 273.8 258.7 232.2 272.2 277.0   
460.9 289.7 274.0 274.3 258.7 232.2 272.4 275.4   
450.9 290.0 272.4 274.0 259.2 232.7 272.4 275.7   
405.5 289.4 273.2 274.6 260.3 232.2 272.4 275.4   
391.2 288.9 274.3 274.9 259.7 231.9 272.4 276.2   
428.0 289.2 273.8 273.8 259.2 232.5 272.2 275.9   
462.2 289.7 274.0 273.2 259.7 232.2 272.4 275.9   
450.9 289.2 274.0 273.8 259.2 232.7 273.2 275.9   
405.0 289.4 273.8 274.0 259.2 231.1 271.9 276.5   
391.5 288.6 273.2 274.3 259.2 231.7 271.6 275.4   
428.2 288.4 273.5 274.0 258.9 232.2 271.9 276.5   
462.8 288.9 273.2 273.8 258.9 233.0 272.4 276.8   
449.5 288.9 272.7 274.3 258.9 232.2 272.7 276.8   
404.5 290.0 273.2 274.0 259.5 232.7 272.7 276.8   
391.5 289.4 272.7 274.9 259.5 232.7 272.2 276.8   
429.3 289.2 273.2 274.6 259.5 231.9 272.4 277.3   
462.0 289.2 273.8 274.0 260.0 232.2 272.4 277.0   
449.0 289.4 274.0 273.8 260.0 232.7 271.9 276.2   
404.5 290.0 273.5 273.8 259.5 232.7 272.4 276.5   
391.2 288.9 273.8 273.8 259.2 232.7 272.2 276.8   
429.8 288.9 274.0 273.8 258.9 231.9 272.4 276.5   
462.8 289.4 274.0 272.4 259.2 231.4 272.7 276.5   
447.9 289.2 273.2 273.0 258.9 232.2 272.7 276.5   
402.0 288.9 273.2 273.2 258.9 231.9 271.9 276.8   
390.4 288.9 274.0 274.0 259.2 231.9 272.7 276.8   
429.6 288.4 274.0 273.2 259.2 232.2 273.2 276.5   
462.2 288.1 273.2 272.2 258.4 232.5 273.0 276.2   
447.9 288.9 274.0 273.8 257.6 231.4 273.0 275.7   
402.3 289.7 273.2 274.0 258.4 231.7 272.7 275.9   
391.0 288.9 273.0 273.5 258.4 231.9 272.7 275.9   
430.6 288.9 272.7 273.5 258.4 232.7 272.4 275.9   
463.0 288.6 273.2 273.8 259.2 232.7 272.7 275.9   
446.9 289.2 273.2 274.0 258.9 232.5 272.4 276.2   
402.0 289.4 273.0 273.5 259.5 231.9 272.2 277.3   
391.5 290.0 274.0 272.7 259.7 232.2 271.9 276.8   
431.2 290.2 273.8 273.8 259.2 230.9 272.4 275.9   
463.6 289.4 273.8 273.8 258.4 231.9 273.2 275.7   
446.0 289.7 273.8 273.5 258.4 232.2 272.7 275.7   
400.1 289.7 273.0 273.8 259.2 232.7 271.9 275.9   
391.2 289.4 273.5 273.8 259.7 231.9 271.9 275.7   
432.8 289.7 273.8 273.8 259.2 231.9 272.4 275.9   
463.9 288.9 273.2 274.0 258.7 231.9 273.0 276.2   
445.2 289.2 273.5 274.6 259.2 231.9 273.0 276.8   
401.5 289.4 273.2 274.0 260.0 231.9 272.7 276.2   
392.0 289.4 272.2 274.0 259.5 231.9 272.2 276.2   
433.1 288.6 272.4 273.2 259.2 231.7 272.4 276.5   
463.0 288.6 273.8 273.8 259.7 232.2 272.4 276.5   
445.0 289.2 273.2 274.0 258.9 232.5 273.2 276.5   
401.0 289.7 273.2 274.0 258.9 232.7 272.4 277.0   
392.0 289.4 272.7 274.3 258.7 231.9 272.7 275.7   
433.4 290.0 273.5 273.5 259.2 231.4 273.8 275.9   
463.6 289.4 274.0 274.0 258.9 232.2 272.7 276.5   
442.8 289.4 273.5 274.3 258.9 232.5 272.4 276.8   
399.6 290.0 273.5 274.0 258.4 232.2 272.4 276.8   
392.9 289.4 273.0 274.3 259.5 232.2 272.4 276.8   
434.4 288.9 272.7 273.8 259.2 231.4 271.9 276.8   
464.7 289.2 272.4 274.0 259.7 232.2 271.9 276.2   
443.9 288.9 273.5 274.0 259.2 233.0 272.4 275.7   
398.8 288.6 273.8 273.5 258.9 232.7 271.9 276.8   
392.6 288.6 273.8 273.8 258.4 231.9 271.9 276.8   
434.7 288.6 274.0 274.0 258.4 231.4 272.4 276.5   
464.1 288.9 273.5 273.5 259.2 231.9 272.7 275.9   
443.1 288.1 274.0 273.8 259.5 232.7 272.2 276.5   
399.3 289.7 274.3 273.2 258.9 231.9 272.4 277.0   
393.9 289.7 274.0 273.2 259.2 232.2 271.9 276.8   
435.5 289.7 274.6 273.8 259.2 232.2 272.4 276.5   
463.9 290.0 274.0 273.8 259.2 232.2 273.0 275.9   
441.5 290.0 274.3 274.3 259.2 232.2 273.5 276.5   
399.3 288.6 274.6 274.6 259.5 232.5 273.2 276.5   
393.9 288.9 273.5 274.0 258.9 232.2 273.0 276.5   
436.0 288.9 273.2 274.3 258.4 232.2 272.7 276.5   
464.1 289.4 273.5 274.0 258.7 232.2 272.2 275.9   
440.6 289.4 274.0 274.0 259.2 232.5 272.2 276.5   
397.4 288.4 274.0 274.3 259.2 231.4 272.2 276.2   
393.7 288.6 273.5 274.0 258.9 231.1 272.7 275.9   
436.6 289.2 273.8 273.8 259.2 231.4 272.7 276.2   
464.4 289.7 273.5 273.5 258.9 231.7 272.7 276.8   
439.6 288.6 273.0 274.9 260.3 232.5 271.6 276.8   
397.2 288.6 273.2 274.9 260.0 232.7 272.2 276.8   
394.2 288.9 273.8 274.3 260.3 231.9 272.7 276.5   
437.7 288.9 273.0 274.3 258.9 231.7 271.9 275.9   
464.9 288.9 274.0 273.2 258.9 231.9 272.4 275.9   
439.3 288.4 273.8 273.8 258.9 232.2 273.0 276.5   
396.6 287.8 273.0 273.2 258.7 232.5 272.4 276.8   
394.2 288.6 273.2 272.7 258.4 232.7 273.0 276.5   
437.9 288.9 273.5 273.8 258.7 232.7 273.0 275.9   
464.1 288.9 273.8 273.0 259.7 231.7 272.7 275.9   
437.9 288.9 274.3 273.2 259.2 231.9 272.7 276.8   
396.9 290.0 274.6 273.5 258.9 231.9 273.0 276.8   
395.5 289.7 274.9 273.8 259.5 231.9 273.8 276.8   
437.9 288.9 274.0 274.0 259.7 232.2 273.8 275.9   
464.1 288.1 273.8 273.2 259.7 231.9 273.5 276.2   
437.7 288.9 273.5 274.0 258.9 232.7 272.7 276.8   
395.5 289.4 273.8 273.8 258.9 232.2 272.4 277.0   
396.1 288.9 273.5 274.6 259.2 232.7 272.7 275.9   
440.1 289.4 273.8 275.4 258.9 232.2 272.7 275.9   
464.9 288.9 273.5 274.3 258.9 231.9 272.7 276.5   
437.1 290.0 273.0 273.8 259.2 231.7 272.7 276.2   
396.1 289.4 273.2 274.3 258.9 232.2 272.7 276.5   
396.4 289.4 274.3 274.0 258.9 232.5 272.2 277.0   
440.1 288.9 274.0 274.3 259.5 232.7 271.9 276.2   
464.7 289.2 274.3 274.6 258.9 232.2 272.4 275.9   
436.0 289.4 273.5 274.6 258.1 231.9 272.4 276.8   
395.5 289.2 273.5 274.0 258.4 231.4 271.9 276.5   
396.9 289.2 273.0 273.8 259.2 231.9 272.4 276.5   
440.1 289.4 273.5 273.8 260.3 232.7 272.4 277.0   
463.9 289.4 273.8 274.0 259.5 232.7 272.7 276.5   
435.2 289.4 274.0 273.8 259.2 232.2 273.0 277.0   
395.8 289.2 273.8 273.8 259.2 231.4 272.2 275.9   
396.4 289.2 273.5 274.3 259.2 231.7 271.9 275.9   
441.2 290.0 274.6 273.8 259.2 231.1 272.7 276.5   
464.4 289.4 274.0 274.0 259.2 231.9 272.4 276.8   
434.4 289.2 274.3 274.6 259.5 231.9 273.8 276.2   
394.5 288.9 273.8 274.0 258.9 232.5 274.0 276.5   
396.9 288.9 273.0 274.0 258.4 233.3 273.2 275.9   
442.0 288.9 273.2 273.8 258.9 232.2 272.7 276.5   
465.5 288.4 273.8 274.0 258.9 232.2 272.7 276.5   
434.4 289.2 274.0 273.2 259.2 232.7 272.7 275.9   
395.3 289.4 274.0 274.0 258.7 231.9 272.4 276.5   
398.2 288.6 273.2 274.6 258.7 231.4 272.7 276.8   
442.3 288.6 273.8 274.6 258.4 231.4 272.4 276.5   
464.9 288.9 273.0 273.5 259.2 232.2 272.4 275.9   
432.3 288.9 273.2 273.8 259.2 231.4 273.5 276.2   
393.4 288.9 273.8 274.0 258.7 231.9 272.2 275.7   
398.5 289.4 273.8 273.8 258.4 231.9 271.6 275.9   
442.5 290.8 274.3 273.2 258.9 231.9 271.4 277.0   
464.4 290.0 273.8 274.3 259.2 231.9 272.7 276.5   
432.0 288.9 273.2 275.1 258.9 232.5 273.2 276.5   
394.7 289.7 274.3 274.9 258.7 232.2 272.7 276.5   
399.9 289.2 273.8 274.6 259.5 231.9 271.9 276.2   
443.9 289.4 274.0 273.8 259.7 232.2 272.4 276.5   
465.2 289.4 273.8 273.8 260.3 231.1 271.6 276.8   
431.5 289.7 273.2 274.0 259.2 231.1 271.4 276.2   
392.9 290.2 273.2 274.0 259.2 231.9 271.9 276.8   
398.8 288.9 273.2 273.8 258.9 232.2 272.4 277.0   
444.4 288.9 273.2 273.5 259.5 232.5 272.2 276.2   
465.5 288.9 272.7 273.8 259.5 232.2 272.2 276.2   
430.4 289.2 273.2 273.8 259.2 232.2 271.9 275.7   
393.7 289.2 274.0 274.6 259.2 231.1 272.7 276.2   
400.7 289.2 274.0 274.6 258.9 231.7 273.8 276.5   
444.7 289.4 274.0 274.0 258.7 231.9 272.4 276.8   
465.2 289.2 273.2 273.2 258.4 231.4 272.4 277.3   
429.8 289.4 273.5 273.2 258.7 231.7 272.7 276.8   
393.4 289.4 273.0 273.5 259.2 232.2 273.2 276.5   
401.5 289.4 273.2 273.8 259.2 232.2 273.2 275.9   
445.5 289.2 273.2 274.3 258.7 231.9 273.2 275.9   
464.4 288.9 274.3 275.1 258.1 231.9 272.7 276.2   
429.0 289.2 274.0 274.3 258.4 231.7 273.2 277.3   
393.9 288.4 273.5 274.3 258.9 232.5 272.7 276.8   
402.0 288.1 272.7 274.3 258.9 232.2 271.9 276.5   
445.8 288.9 273.2 274.3 258.7 231.9 273.2 276.5   
464.9 289.2 272.4 274.0 259.2 231.7 272.7 277.0   
429.0 290.0 273.2 274.6 258.9 231.9 272.4 276.8   
392.9 289.4 273.2 274.6 258.9 231.9 272.7 276.5   
402.0 289.4 273.8 273.5 259.2 232.2 272.7 276.5   
445.8 289.4 273.8 273.5 259.5 232.5 272.4 277.3   
464.1 290.2 272.7 273.5 258.4 232.7 272.4 276.5   
426.6 288.9 272.4 273.8 258.9 231.9 272.4 275.4   
391.8 288.4 273.2 274.0 258.9 231.1 272.4 276.2   
402.0 288.4 273.2 273.8 259.2 231.9 272.7 276.5   
447.4 288.6 273.2 273.5 259.7 231.9 272.7 276.5   
464.4 288.9 273.2 273.5 258.9 231.9 271.6 276.5   
426.3 289.4 273.5 273.2 257.9 232.7 272.4 276.8   
392.9 288.1 273.5 274.6 258.9 232.5 272.7 276.5   
404.2 288.4 274.0 274.0 258.1 232.5 273.0 276.5   
448.2 288.6 273.8 274.0 257.9 232.7 271.9 276.5   
464.7 288.9 274.0 274.3 258.7 232.5 271.9 277.0   
426.1 288.9 273.5 274.6 258.7 232.7 272.2 277.3   
392.6 289.2 273.2 273.8 259.2 232.2 272.4 277.3   
404.7 288.9 274.0 273.0 259.7 232.7 272.4 276.8   
449.3 288.6 273.2 274.0 259.2 232.7 271.6 277.3   
464.4 288.9 273.8 275.1 259.5 232.2 272.2 276.8   
425.2 289.4 273.8 274.3 258.7 232.2 272.7 276.2   
391.5 288.9 272.7 274.9 258.4 232.2 272.7 276.5   
405.0 289.2 273.5 274.6 258.9 231.4 272.4 277.6   
449.5 288.6 273.2 274.0 257.9 231.9 272.7 276.8   
463.9 288.1 273.0 273.2 258.4 232.5 272.4 276.8   
424.7 288.9 273.5 273.5 258.9 232.5 273.0 276.2   
391.5 288.9 273.8 273.8 259.7 232.7 273.2 276.5   
405.3 288.6 272.7 274.0 259.2 233.3 272.7 276.8   
449.5 288.9 273.2 274.9 258.4 232.7 273.2 276.8   
464.1 287.5 274.3 274.3 259.2 231.9 273.2 276.5   
423.6 288.4 274.0 273.8 259.7 232.2 273.2 277.3   
391.2 290.2 273.2 274.0 259.5 232.2 273.5 276.2   
405.0 289.2 273.0 273.8 259.5 231.4 272.7 276.8   
449.3 288.6 273.2 274.0 259.2 231.9 272.2 276.8   
462.8 289.4 272.7 274.9 258.4 232.2 272.4 277.0   
422.5 289.2 273.0 273.8 258.9 231.9 272.4 276.2   
391.5 289.2 274.3 275.1 258.9 232.7 272.7 276.5   
407.2 289.2 274.3 274.9 259.2 232.2 272.7 277.0   
450.1 288.4 273.5 274.0 258.7 232.7 272.7 277.8   
462.5 288.6 273.8 273.5 258.9 232.2 272.4 276.8   
422.5 288.9 274.0 274.6 258.4 233.3 272.2 275.9   
391.5 288.6 274.6 274.0 259.2 232.7 271.9 276.5   
407.4 288.9 274.6 273.8 259.7 231.7 272.4 276.5   
450.6 288.9 273.5 273.8 258.7 232.2 272.7 276.5   
462.8 288.9 274.0 274.3 258.4 232.7 273.0 275.9   
421.2 289.4 273.8 274.6 258.7 232.5 272.7 276.8   
391.2 289.2 273.5 274.3 257.9 231.4 272.4 276.5   
408.2 289.4 273.2 274.6 257.9 232.2 271.9 276.8   
452.0 288.9 273.5 273.8 259.2 231.9 272.7 276.5   
462.8 288.9 273.2 274.0 259.5 231.7 272.7 276.5   
420.4 288.9 273.5 274.0 259.2 232.2 272.2 277.3   
390.7 289.2 273.0 274.3 259.2 232.2 272.7 276.8   
408.8 288.9 273.8 273.8 259.2 232.2 272.4 276.5   
452.2 288.9 273.8 273.8 258.9 232.2 271.9 276.5   
462.0 288.6 273.5 273.5 258.9 231.4 271.9 276.5   
420.4 288.6 273.8 273.8 258.4 230.9 272.7 276.8   
390.1 288.6 274.3 274.6 258.7 231.7 272.7 276.5   
409.6 289.7 273.8 274.3 258.7 231.9 272.4 276.5   
453.1 289.4 273.2 274.3 259.2 231.9 272.7 276.8   
463.0 289.7 272.7 274.0 259.2 232.7 272.4 276.5   
419.9 288.6 273.0 274.3 259.2 232.7 272.7 275.9   
390.7 288.9 273.5 274.0 259.7 232.2 272.2 276.5   
409.6 288.9 273.2 274.6 259.2 231.9 272.2 276.5   
453.1 288.9 272.7 273.8 258.9 231.7 273.2 277.0   
462.5 288.9 274.0 273.2 259.5 231.9 273.0 276.8   
419.9 290.0 274.6 273.0 260.0 232.5 272.7 276.5   
390.7 289.4 273.0 273.5 259.5 232.7 272.2 276.2   
410.1 288.9 273.2 274.0 259.2 232.2 271.9 276.8   
452.5 288.9 274.0 273.8 259.2 232.2 272.4 277.3   
461.4 288.9 274.6 273.8 259.7 232.7 272.4 276.8   
418.2 289.2 274.3 273.2 258.9 232.2 271.6 277.0   
390.1 289.2 273.8 274.0 258.4 231.9 272.7 277.0   
411.2 289.4 273.2 274.0 258.4 232.5 273.2 276.5   
453.6 289.4 273.0 274.0 259.7 232.5 273.0 276.8   
461.4 288.9 273.8 273.2 259.2 232.2 273.2 277.3   
418.0 288.4 273.2 273.5 258.7 232.2 273.2 276.5   
389.9 288.1 273.5 274.0 258.4 233.0 271.9 276.8   
411.5 288.6 273.8 273.8 258.7 232.5 272.4 277.3   
453.3 289.4 274.0 274.0 258.9 231.7 272.2 277.6   
459.5 288.9 275.1 274.6 258.9 231.9 272.2 276.5   
416.6 288.9 274.3 274.0 258.9 230.9 271.4 276.5   
389.9 289.2 273.8 273.5 258.9 231.4 271.9 276.5   
412.3 289.7 273.5 273.8 258.7 232.2 272.2 276.2   
454.1 289.4 273.8 274.3 258.4 231.7 273.0 275.9   
459.8 288.6 274.0 274.6 258.4 232.5 271.9 275.9   
415.8 288.6 274.0 274.0 259.2 232.2 271.9 276.8   
389.3 288.4 274.0 273.8 258.9 231.4 273.0 276.2   
412.8 288.9 273.8 274.0 259.7 231.4 272.4 275.4   
454.1 288.9 273.8 273.8 258.9 231.4 272.7 276.5   
459.5 289.2 273.0 273.2 259.2 232.2 272.4 276.8   
415.3 288.6 272.7 274.0 259.5 232.2 272.7 275.9   
389.9 289.7 273.0 273.8 258.9 231.7 272.4 276.5   
413.9 290.0 273.2 273.0 258.4 231.7 271.9 276.5   
456.0 288.6 274.0 273.8 259.5 231.7 271.6 275.9   
460.4 288.9 273.5 274.6 259.7 232.2 272.4 276.5   
415.5 290.0 273.2 274.6 258.7 231.9 272.4 277.3   
390.1 290.0 273.8 274.6 258.4 231.9 273.0 276.5   
415.0 289.4 273.8 273.8 259.5 232.5 272.2 276.8   
456.3 290.2 273.8 273.2 259.2 231.9 271.9 276.8   
460.1 289.2 274.0 273.2 258.9 231.9 271.9 276.8   
414.5 288.9 274.0 273.0 258.4 232.2 272.7 277.0   
389.9 289.7 273.5 273.0 258.9 231.4 273.0 276.8   
415.8 288.9 273.8 272.7 259.7 232.2 271.9 277.3   
455.8 288.9 274.0 273.8 258.9 232.2 272.4 276.8   
458.2 289.7 273.8 273.2 258.4 232.7 272.4 276.8   
413.6 290.0 273.5 273.5 259.2 232.2 273.2 276.5   
390.1 288.9 273.8 274.0 258.9 231.9 273.2 276.8   
417.1 288.4 273.8 273.8 259.2 231.4 273.2 275.9   
456.3 288.4 274.3 274.0 259.7 231.7 272.4 275.9   
457.6 288.9 274.6 274.6 259.7 232.2 272.4 276.2   
411.8 289.7 275.1 273.8 258.7 232.2 273.0 276.5   
389.3 290.0 273.2 274.0 258.9 231.9 272.7 276.5   
416.9 290.0 273.8 274.3 258.9 231.7 272.2 277.3   
456.8 289.2 273.8 273.8 258.9 232.5 272.4 277.0   
458.7 288.9 273.0 274.0 258.7 232.5 272.7 276.8   
413.4 289.2 273.0 274.3 258.7 231.7 272.7 276.8   
389.1 288.9 273.5 274.0 259.7 231.9 272.4 276.8   
417.4 289.2 273.8 274.3 260.0 231.4 272.4 277.0   
457.1 288.9 274.0 273.8 259.5 231.7 271.9 277.3   
457.1 288.9 274.3 273.2 258.9 231.9 272.7 277.3   
411.5 289.4 273.8 271.9 259.2 232.2 272.4 276.5   
388.8 289.4 273.2 273.8 259.2 232.7 271.9 276.5   
418.5 290.0 274.0 273.8 258.9 232.2 273.2 277.0   
458.2 289.4 273.2 273.8 259.7 231.7 272.7 277.6   
457.1 289.4 274.3 274.6 258.9 231.4 272.2 277.3   
410.9 289.4 274.3 274.6 258.9 232.7 272.4 276.5   
388.8 289.2 273.2 274.6 259.7 232.5 272.4 276.8   
419.0 288.9 273.8 273.8 259.2 231.9 273.0 276.8   
